"order_id";"customer_id";"product_id";"quantity";"unit_price";"order_date";"delivery_status";"payment_method";"region";"discount_applied";"email";"signup_date";"gender";"loyalty_tier";"product_name";"category";"launch_date";"base_price";"supplier_code";"revenue"
"O801334";"C00405";"P0008";5;43.83;"2006-07-25";"Delivered";"Bank transfer";"East";0.15;"djones@ayala-collins.com";"2005-02-25";"Other";"Silver";"Storage Product 47";"Storage";"2029-08-24";31.96;"S788";186.28
"O136816";"C00405";"P0011";2;30.67;"2006-07-25";"Delayed";"Paypal";"West";0.05;"djones@ayala-collins.com";"2005-02-25";"Other";"Silver";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";58.27
"O881192";"C00405";"P0011";1;8.74;"2006-07-25";"Delivered";"Bank transfer";"Central";0.1;"djones@ayala-collins.com";"2005-02-25";"Other";"Silver";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";7.87
"O611456";"C00406";"P0014";1;41.59;"2006-07-25";"Delayed";"Credit card";"South";0.15;"woodkelly@yahoo.com";"2019-04-25";"Female";"Brnze";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";35.35
"O917162";"C00406";"P0015";2;38.26;"2006-07-25";"Delayed";"Paypal";"North";0.0;"woodkelly@yahoo.com";"2019-04-25";"Female";"Brnze";"Storage Product 10";"Storage";"2008-08-24";39.21;"S466";76.52
"O612237";"C00407";"P0010";2;40.65;"2006-07-25";"Delivered";"Bank transfer";"Central";0.2;"frichardson@oconnor.com";"2002-09-24";"Female";"Gld";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";65.04
"O811164";"C00408";"P0005";5;42.75;"2006-07-25";"Delivered";"Bank transfer";"North";0.15;"ijohnson@fields-steele.com";"2013-11-24";"Male";"Bronze";"Personal Care Product 1";"Personal Care";"2020-10-24";31.1;"S559";181.69
"O560431";"C00408";"P0014";4;34.63;"2006-07-25";"Delayed";"Bank transfer";"South";0.0;"ijohnson@fields-steele.com";"2013-11-24";"Male";"Bronze";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";138.52
"O804632";"C00408";"P0007";2;33.48;"2006-07-25";"Delayed";"Bank transfer";"North";0.15;"ijohnson@fields-steele.com";"2013-11-24";"Male";"Bronze";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";56.92
"O720162";"C00409";"P0029";2;31.01;"2006-07-25";"Delivered";"Credit card";"South";0.1;"usweeney@garcia-moreno.com";"2016-12-24";"Female";"Gold";"Cleaning Product 69";"Cleaning";"2015-03-25";23.41;"S424";55.82
"O687422";"C00409";"P0023";3;10.77;"2006-07-25";"Cancelled";"Credit card";"South";0.15;"usweeney@garcia-moreno.com";"2016-12-24";"Female";"Gold";"Outdoors Product 32";"Outdoors";"2018-01-25";36.04;"S907";27.46
"O552024";"C00409";"P0023";3;34.12;"2006-07-25";"Delayed";"Paypal";"North";0.15;"usweeney@garcia-moreno.com";"2016-12-24";"Female";"Gold";"Outdoors Product 32";"Outdoors";"2018-01-25";36.04;"S907";87.01
"O944900";"C00409";"P0023";4;8.64;"2006-07-25";"Delivered";"Paypal";"South";0.2;"usweeney@garcia-moreno.com";"2016-12-24";"Female";"Gold";"Outdoors Product 32";"Outdoors";"2018-01-25";36.04;"S907";27.65
"O639608";"C00410";"P0024";5;49.01;"2006-07-25";"Cancelled";"Credit card";"North";0.1;"kaufmandouglas@yahoo.com";"2011-08-24";"Female";"Silver";"Storage Product 87";"Storage";"2024-02-25";26.33;"S558";220.55
"O561777";"C00410";"P0003";4;26.58;"2006-07-25";"Cancelled";"Bank transfer";"Central";0.2;"kaufmandouglas@yahoo.com";"2011-08-24";"Female";"Silver";"Cleaning Product 85";"Cleaning";"2015-07-24";7.92;"S745";85.06
"O366447";"C00410";"P0023";4;17.36;"2006-07-25";"Delayed";"Bank transfer";"North";0.1;"kaufmandouglas@yahoo.com";"2011-08-24";"Female";"Silver";"Outdoors Product 32";"Outdoors";"2018-01-25";36.04;"S907";62.5
"O540223";"C00411";"P0020";2;32.6;"2006-07-25";"Delayed";"Bank transfer";"East";0.2;"phyllismeyer@huang.org";"2012-08-24";"Male";"Gold";"Cleaning Product 40";"Cleaning";"2011-08-24";30.27;"S492";52.16
"O574734";"C00411";"P0005";4;39.78;"2006-07-25";"Delivered";"Credit card";"East";0.15;"phyllismeyer@huang.org";"2012-08-24";"Male";"Gold";"Personal Care Product 1";"Personal Care";"2020-10-24";31.1;"S559";135.25
"O342273";"C00411";"P0030";4;27.27;"2006-07-25";"Delivered";"Paypal";"Central";0.1;"phyllismeyer@huang.org";"2012-08-24";"Male";"Gold";"Cleaning Product 72";"Cleaning";"2004-04-25";9.77;"S455";98.17
"O216896";"C00413";"P0001";5;49.41;"2006-07-25";"Delivered";"Credit card";"South";0.1;"sara65@yahoo.com";"2028-12-24";"Female";"Gold";"Storage Product 39";"Storage";"2011-03-25";15.88;"S339";222.35
"O286762";"C00414";"P0025";5;27.86;"2006-07-25";"Delivered";"Credit card";"South";0.0;"charlesharris@hotmail.com";"2017-08-24";"Male";"Gold";"Cleaning Product 84";"Cleaning";"2016-07-24";15.24;"S503";139.3
"O310707";"C00414";"P0026";3;29.61;"2006-07-25";"Delivered";"Credit card";"North";0.2;"charlesharris@hotmail.com";"2017-08-24";"Male";"Gold";"Storage Product 50";"Storage";"2008-02-25";27.06;"S952";71.06
"O974931";"C00414";"P0013";2;30.51;"2006-07-25";"Delivered";"Credit card";"West";0.05;"charlesharris@hotmail.com";"2017-08-24";"Male";"Gold";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";57.97
"O679532";"C00414";"P0011";1;30.78;"2006-07-25";"Delivered";"Paypal";"South";0.15;"charlesharris@hotmail.com";"2017-08-24";"Male";"Gold";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";26.16
"O463527";"C00414";"P0026";5;38.82;"2006-07-25";"Delivered";"Bank transfer";"East";0.0;"charlesharris@hotmail.com";"2017-08-24";"Male";"Gold";"Storage Product 50";"Storage";"2008-02-25";27.06;"S952";194.1
"O435877";"C00415";"P0011";2;11.25;"2006-07-25";"Delayed";"Paypal";"South";0.15;"martinsteven@martinez-howard.com";"2028-12-24";"Female";"Gold";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";19.13
"O739210";"C00415";"P0018";4;9.49;"2006-07-25";"Delayed";"Credit card";"East";0.05;"martinsteven@martinez-howard.com";"2028-12-24";"Female";"Gold";"Storage Product 37";"Storage";"2018-07-24";6.08;"S767";36.06
"O209171";"C00415";"P0030";5;38.84;"2006-07-25";"Cancelled";"Bank transfer";"North";0.2;"martinsteven@martinez-howard.com";"2028-12-24";"Female";"Gold";"Cleaning Product 72";"Cleaning";"2004-04-25";9.77;"S455";155.36
"O447137";"C00416";"P0011";2;33.83;"2006-07-25";"Delayed";"Credit card";"Central";0.05;"hbaker@gmail.com";"2005-09-24";"Female";"Gold";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";64.28
"O577109";"C00416";"P0005";4;49.91;"2006-07-25";"Delivered";"Credit card";"East";0.05;"hbaker@gmail.com";"2005-09-24";"Female";"Gold";"Personal Care Product 1";"Personal Care";"2020-10-24";31.1;"S559";189.66
"O202350";"C00417";"P0013";5;43.54;"2006-07-25";"Delayed";"Credit card";"South";0.15;"lewismelissa@gmail.com";"2010-08-24";"Female";"Gold";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";185.05
"O132805";"C00417";"P0017";3;43.56;"2006-07-25";"Delayed";"Bank transfer";"West";0.0;"lewismelissa@gmail.com";"2010-08-24";"Female";"Gold";"Personal Care Product 11";"Personal Care";"2016-12-24";16.46;"S594";130.68
"O911695";"C00417";"P0008";1;20.21;"2006-07-25";"Delayed";"Bank transfer";"East";0.1;"lewismelissa@gmail.com";"2010-08-24";"Female";"Gold";"Storage Product 47";"Storage";"2029-08-24";31.96;"S788";18.19
"O923392";"C00417";"P0011";2;36.77;"2006-07-25";"Delayed";"Bank transfer";"South";0.0;"lewismelissa@gmail.com";"2010-08-24";"Female";"Gold";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";73.54
"O344216";"C00418";"P0009";1;38.52;"2006-07-25";"Delivered";"Credit card";"North";0.1;"randy04@wilkins-thompson.biz";"2002-06-25";"Male";"Gold";"Outdoors Product 13";"Outdoors";"2018-04-25";8.0;"S695";34.67
"O637061";"C00418";"P0012";3;47.91;"2006-07-25";"Cancelled";"Paypal";"East";0.05;"randy04@wilkins-thompson.biz";"2002-06-25";"Male";"Gold";"Cleaning Product 29";"Cleaning";"2019-04-25";14.67;"S481";136.54
"O131648";"C00419";"P0022";3;17.14;"2006-07-25";"Delivered";"Paypal";"East";0.15;"codygarcia@gmail.com";"2022-08-24";"Female";"Bronze";"Cleaning Product 86";"Cleaning";"2004-10-24";19.77;"S924";43.71
"O102518";"C00419";"P0030";3;28.86;"2006-07-25";"Delayed";"Credit card";"North";0.0;"codygarcia@gmail.com";"2022-08-24";"Female";"Bronze";"Cleaning Product 72";"Cleaning";"2004-04-25";9.77;"S455";86.58
"O826800";"C00419";"P0025";4;46.87;"2006-07-25";"Delayed";"Credit card";"East";0.05;"codygarcia@gmail.com";"2022-08-24";"Female";"Bronze";"Cleaning Product 84";"Cleaning";"2016-07-24";15.24;"S503";178.11
"O521398";"C00419";"P0010";4;40.27;"2006-07-25";"Delivered";"Bank transfer";"South";0.15;"codygarcia@gmail.com";"2022-08-24";"Female";"Bronze";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";136.92
"O112343";"C00420";"P0029";2;45.57;"2006-07-25";"Delayed";"Credit card";"Central";0.0;"greertoni@gonzalez.com";"2029-03-25";"Male";"Bronze";"Cleaning Product 69";"Cleaning";"2015-03-25";23.41;"S424";91.14
"O762667";"C00421";"P0028";2;19.38;"2006-07-25";"Delivered";"Credit card";"North";0.15;"samantha10@gonzalez.info";"2016-05-25";"Female";"Gold";"Outdoors Product 53";"Outdoors";"2010-04-25";34.28;"S587";32.95
"O648757";"C00421";"P0013";4;47.71;"2006-07-25";"Delivered";"Paypal";"North";0.15;"samantha10@gonzalez.info";"2016-05-25";"Female";"Gold";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";162.21
"O857390";"C00421";"P0001";1;32.02;"2006-07-25";"Cancelled";"Paypal";"East";0.1;"samantha10@gonzalez.info";"2016-05-25";"Female";"Gold";"Storage Product 39";"Storage";"2011-03-25";15.88;"S339";28.82
"O936006";"C00421";"P0010";5;37.47;"2006-07-25";"Delivered";"Paypal";"Central";0.05;"samantha10@gonzalez.info";"2016-05-25";"Female";"Gold";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";177.98
"O136068";"C00421";"P0012";1;21.09;"2006-07-25";"Cancelled";"Credit card";"East";0.0;"samantha10@gonzalez.info";"2016-05-25";"Female";"Gold";"Cleaning Product 29";"Cleaning";"2019-04-25";14.67;"S481";21.09
"O662484";"C00422";"P0013";1;10.47;"2006-07-25";"Delayed";"Paypal";"Central";0.1;"steinmaria@martinez-dunlap.com";"2009-09-24";"Other";"Silver";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";9.42
"O946144";"C00423";"P0030";4;25.17;"2006-07-25";"Delayed";"Bank transfer";"North";0.15;"ycrawford@hotmail.com";"2018-12-24";"Male";"Bronze";"Cleaning Product 72";"Cleaning";"2004-04-25";9.77;"S455";85.58
"O239188";"C00423";"P0012";4;37.82;"2006-07-25";"";"Credit card";"East";0.05;"ycrawford@hotmail.com";"2018-12-24";"Male";"Bronze";"Cleaning Product 29";"Cleaning";"2019-04-25";14.67;"S481";143.72
"O783550";"C00424";"P0017";1;19.79;"2006-07-25";"Cancelled";"Credit card";"North";0.1;"jason24@griffin-hernandez.org";"2003-03-25";"Other";"Silver";"Personal Care Product 11";"Personal Care";"2016-12-24";16.46;"S594";17.81
"O774563";"C00424";"P0016";5;14.15;"2006-07-25";"Delayed";"Paypal";"East";0.05;"jason24@griffin-hernandez.org";"2003-03-25";"Other";"Silver";"Cleaning Product 53";"Cleaning";"2020-02-25";26.71;"S715";67.21
"O133035";"C00424";"P0015";1;43.71;"2006-07-25";"Delayed";"Credit card";"East";0.0;"jason24@griffin-hernandez.org";"2003-03-25";"Other";"Silver";"Storage Product 10";"Storage";"2008-08-24";39.21;"S466";43.71
"O567994";"C00425";"P0016";4;30.57;"2006-07-25";"Delivered";"Bank transfer";"North";0.0;"victor87@miller.com";"2015-12-24";"Male";"Bronze";"Cleaning Product 53";"Cleaning";"2020-02-25";26.71;"S715";122.28
"O364385";"C00426";"P0023";1;13.46;"2006-07-25";"Delayed";"Paypal";"East";0.15;"crystalpham@mayo.com";"2008-01-25";"Male";"Gold";"Outdoors Product 32";"Outdoors";"2018-01-25";36.04;"S907";11.44
"O621260";"C00426";"P0022";5;15.65;"2006-07-25";"Delivered";"Credit card";"East";0.2;"crystalpham@mayo.com";"2008-01-25";"Male";"Gold";"Cleaning Product 86";"Cleaning";"2004-10-24";19.77;"S924";62.6
"O500318";"C00427";"P0017";3;40.16;"2006-07-25";"Delivered";"Paypal";"Central";0.0;"roberta85@yahoo.com";"2019-10-24";"Other";"Silver";"Personal Care Product 11";"Personal Care";"2016-12-24";16.46;"S594";120.48
"O238900";"C00428";"P0006";4;28.99;"2006-07-25";"Delivered";"Bank transfer";"East";0.0;"floresjeffery@brown-frey.net";"2021-11-24";"Female";"Gold";"Cleaning Product 16";"Cleaning";"2009-10-24";36.06;"S980";115.96
"O161749";"C00428";"P0018";2;46.77;"2006-07-25";"Delivered";"Credit card";"North";0.15;"floresjeffery@brown-frey.net";"2021-11-24";"Female";"Gold";"Storage Product 37";"Storage";"2018-07-24";6.08;"S767";79.51
"O962974";"C00428";"P0030";1;9.95;"2006-07-25";"Delayed";"Paypal";"South";0.15;"floresjeffery@brown-frey.net";"2021-11-24";"Female";"Gold";"Cleaning Product 72";"Cleaning";"2004-04-25";9.77;"S455";8.46
"O314803";"C00428";"P0003";3;26.41;"2006-07-25";"Delivered";"Bank transfer";"Central";0.1;"floresjeffery@brown-frey.net";"2021-11-24";"Female";"Gold";"Cleaning Product 85";"Cleaning";"2015-07-24";7.92;"S745";71.31
"O273863";"C00428";"P0010";3;24.89;"2006-07-25";"Delayed";"Credit card";"Central";0.1;"floresjeffery@brown-frey.net";"2021-11-24";"Female";"Gold";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";67.2
"O125946";"C00429";"P0001";2;44.95;"2006-07-25";"Delivered";"Paypal";"East";0.05;"craigsandoval@ferguson-moody.com";"2028-04-25";"Female";"Bronze";"Storage Product 39";"Storage";"2011-03-25";15.88;"S339";85.41
"O256320";"C00429";"P0022";5;14.43;"2006-07-25";"Delayed";"Bank transfer";"East";0.1;"craigsandoval@ferguson-moody.com";"2028-04-25";"Female";"Bronze";"Cleaning Product 86";"Cleaning";"2004-10-24";19.77;"S924";64.94
"O936136";"C00429";"P0021";4;8.91;"2006-07-25";"Cancelled";"Paypal";"South";0.05;"craigsandoval@ferguson-moody.com";"2028-04-25";"Female";"Bronze";"Kitchen Product 70";"Kitchen";"2028-09-24";20.23;"S643";33.86
"O785175";"C00429";"P0016";1;25.34;"2006-07-25";"Delivered";"Paypal";"North";0.0;"craigsandoval@ferguson-moody.com";"2028-04-25";"Female";"Bronze";"Cleaning Product 53";"Cleaning";"2020-02-25";26.71;"S715";25.34
"O977187";"C00429";"P0013";4;46.24;"2006-07-25";"Delivered";"Credit card";"North";0.15;"craigsandoval@ferguson-moody.com";"2028-04-25";"Female";"Bronze";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";157.22
"O154379";"C00430";"P0025";1;46.82;"2006-07-25";"Delivered";"Credit card";"Central";0.15;"lkelly@young.com";"2025-06-25";"Female";"Gold";"Cleaning Product 84";"Cleaning";"2016-07-24";15.24;"S503";39.8
"O798323";"C00430";"P0012";3;43.77;"2006-07-25";"Delivered";"Bank transfer";"East";0.15;"lkelly@young.com";"2025-06-25";"Female";"Gold";"Cleaning Product 29";"Cleaning";"2019-04-25";14.67;"S481";111.61
"O736791";"C00431";"P0001";3;40.3;"2006-07-25";"Delayed";"Credit card";"West";0.15;"stacey92@vaughan.info";"2001-02-25";"Female";"Gold";"Storage Product 39";"Storage";"2011-03-25";15.88;"S339";102.76
"O371359";"C00431";"P0013";5;42.38;"2006-07-25";"Cancelled";"Paypal";"North";0.05;"stacey92@vaughan.info";"2001-02-25";"Female";"Gold";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";201.31
"O553182";"C00431";"P0010";2;45.29;"2006-07-25";"Delayed";"Bank transfer";"South";0.2;"stacey92@vaughan.info";"2001-02-25";"Female";"Gold";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";72.46
"O656963";"C00431";"P0009";1;47.9;"2006-07-25";"Delivered";"Bank transfer";"West";0.2;"stacey92@vaughan.info";"2001-02-25";"Female";"Gold";"Outdoors Product 13";"Outdoors";"2018-04-25";8.0;"S695";38.32
"O274451";"C00432";"P0007";4;23.9;"2006-07-25";"Delayed";"Credit card";"Central";0.1;"tracydavis@gmail.com";"2024-02-25";"Female";"Bronze";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";86.04
"O891088";"C00432";"P0010";5;16.63;"2006-07-25";"Delayed";"Bank transfer";"Central";0.0;"tracydavis@gmail.com";"2024-02-25";"Female";"Bronze";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";83.15
"O141027";"C00433";"P0014";3;23.37;"2006-07-25";"Delivered";"Bank transfer";"West";0.1;"foxaaron@harris.com";"2029-07-24";"Female";"Silver";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";63.1
"O407951";"C00433";"P0006";2;25.62;"2006-07-25";"Delivered";"Paypal";"West";0.1;"foxaaron@harris.com";"2029-07-24";"Female";"Silver";"Cleaning Product 16";"Cleaning";"2009-10-24";36.06;"S980";46.12
"O649194";"C00433";"P0028";2;29.52;"2006-07-25";"Delayed";"Credit card";"Central";0.05;"foxaaron@harris.com";"2029-07-24";"Female";"Silver";"Outdoors Product 53";"Outdoors";"2010-04-25";34.28;"S587";56.09
"O383089";"C00433";"P0005";1;43.61;"2006-07-25";"Delayed";"Bank transfer";"East";0.05;"foxaaron@harris.com";"2029-07-24";"Female";"Silver";"Personal Care Product 1";"Personal Care";"2020-10-24";31.1;"S559";41.43
"O602463";"C00434";"P0021";2;40.72;"2006-07-25";"Delivered";"Paypal";"North";0.0;"brendastark@mathis.com";"2028-11-24";"Male";"Gold";"Kitchen Product 70";"Kitchen";"2028-09-24";20.23;"S643";81.44
"O216233";"C00434";"P0014";2;8.33;"2006-07-25";"Delivered";"Bank transfer";"East";0.05;"brendastark@mathis.com";"2028-11-24";"Male";"Gold";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";15.83
"O862195";"C00434";"P0014";3;45.33;"2006-07-25";"Delayed";"Paypal";"North";0.05;"brendastark@mathis.com";"2028-11-24";"Male";"Gold";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";129.19
"O254935";"C00434";"P0007";5;30.11;"2006-07-25";"Cancelled";"Bank transfer";"East";0.0;"brendastark@mathis.com";"2028-11-24";"Male";"Gold";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";150.55
"O935520";"C00434";"P0004";3;30.3;"2006-07-25";"Delayed";"Paypal";"South";0.0;"brendastark@mathis.com";"2028-11-24";"Male";"Gold";"Kitchen Product 82";"Kitchen";"2019-04-25";9.13;"S589";90.9
"O234459";"C00436";"P0020";1;43.13;"2006-07-25";"Delayed";"Paypal";"East";0.0;"lbanks@hotmail.com";"2009-02-25";"Female";"Gold";"Cleaning Product 40";"Cleaning";"2011-08-24";30.27;"S492";43.13
"O558160";"C00436";"P0011";3;49.68;"2006-07-25";"Delivered";"Credit card";"West";0.0;"lbanks@hotmail.com";"2009-02-25";"Female";"Gold";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";149.04
"O277037";"C00437";"P0013";2;24.2;"2006-07-25";"Cancelled";"Credit card";"Central";0.05;"elizabetholsen@yahoo.com";"2002-11-24";"Other";"Silver";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";45.98
"O229936";"C00437";"P0027";2;20.82;"2006-07-25";"Delayed";"Paypal";"North";0.2;"elizabetholsen@yahoo.com";"2002-11-24";"Other";"Silver";"Outdoors Product 55";"Outdoors";"2021-09-24";23.05;"S127";33.31
"O674500";"C00438";"P0021";2;33.5;"2006-07-25";"Delivered";"Paypal";"North";0.2;"gregorysmith@hotmail.com";"2013-02-25";"Other";"Gold";"Kitchen Product 70";"Kitchen";"2028-09-24";20.23;"S643";53.6
"O761438";"C00438";"P0022";4;48.51;"2006-07-25";"Delayed";"Credit card";"Central";0.1;"gregorysmith@hotmail.com";"2013-02-25";"Other";"Gold";"Cleaning Product 86";"Cleaning";"2004-10-24";19.77;"S924";174.64
"O209530";"C00438";"P0007";2;37.88;"2006-07-25";"Delayed";"Bank transfer";"West";0.15;"gregorysmith@hotmail.com";"2013-02-25";"Other";"Gold";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";64.4
"O345973";"C00439";"P0007";2;14.74;"2006-07-25";"Delivered";"Paypal";"Central";0.05;"whitelucas@hotmail.com";"2029-09-24";"Other";"Bronze";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";28.01
"O107613";"C00439";"P0022";5;8.03;"2006-07-25";"Cancelled";"Paypal";"South";0.2;"whitelucas@hotmail.com";"2029-09-24";"Other";"Bronze";"Cleaning Product 86";"Cleaning";"2004-10-24";19.77;"S924";32.12
"O868597";"C00439";"P0010";4;20.9;"2006-07-25";"Cancelled";"Paypal";"Central";0.1;"whitelucas@hotmail.com";"2029-09-24";"Other";"Bronze";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";75.24
"O708037";"C00440";"P0028";3;12.5;"2006-07-25";"Delayed";"Paypal";"South";0.0;"vtaylor@young.com";"2010-03-25";"Other";"Gold";"Outdoors Product 53";"Outdoors";"2010-04-25";34.28;"S587";37.5
"O882299";"C00440";"P0015";4;22.61;"2006-07-25";"Cancelled";"Credit card";"Central";0.05;"vtaylor@young.com";"2010-03-25";"Other";"Gold";"Storage Product 10";"Storage";"2008-08-24";39.21;"S466";85.92
"O402816";"C00440";"P0015";5;16.15;"2006-07-25";"Delayed";"Credit card";"Central";0.0;"vtaylor@young.com";"2010-03-25";"Other";"Gold";"Storage Product 10";"Storage";"2008-08-24";39.21;"S466";80.75
"O452246";"C00440";"P0012";3;8.29;"2006-07-25";"Delayed";"Credit card";"West";0.1;"vtaylor@young.com";"2010-03-25";"Other";"Gold";"Cleaning Product 29";"Cleaning";"2019-04-25";14.67;"S481";22.38
"O494337";"C00440";"P0019";2;45.88;"2006-07-25";"Delivered";"Credit card";"West";0.0;"vtaylor@young.com";"2010-03-25";"Other";"Gold";"Kitchen Product 42";"Kitchen";"2017-07-24";30.3;"S993";91.76
"O880754";"C00440";"P0026";1;20.3;"2006-07-25";"Delivered";"Credit card";"Central";0.2;"vtaylor@young.com";"2010-03-25";"Other";"Gold";"Storage Product 50";"Storage";"2008-02-25";27.06;"S952";16.24
"O706528";"C00440";"P0012";5;18.65;"2006-07-25";"Delivered";"Paypal";"East";0.1;"vtaylor@young.com";"2010-03-25";"Other";"Gold";"Cleaning Product 29";"Cleaning";"2019-04-25";14.67;"S481";83.93
"O508175";"C00440";"P0008";2;47.33;"2006-07-25";"Delivered";"Credit card";"North";0.2;"vtaylor@young.com";"2010-03-25";"Other";"Gold";"Storage Product 47";"Storage";"2029-08-24";31.96;"S788";75.73
"O978547";"C00441";"P0002";3;19.06;"2006-07-25";"Delayed";"Credit card";"Central";0.1;"sean43@steele.com";"";"Female";"Bronze";"Cleaning Product 82";"Cleaning";"2018-08-24";34.23;"S974";51.46
"O425784";"C00441";"P0012";5;14.66;"2006-07-25";"Cancelled";"Paypal";"West";0.05;"sean43@steele.com";"";"Female";"Bronze";"Cleaning Product 29";"Cleaning";"2019-04-25";14.67;"S481";69.63
"O298129";"C00441";"P0006";5;28.03;"2006-07-25";"Cancelled";"Credit card";"West";0.05;"sean43@steele.com";"";"Female";"Bronze";"Cleaning Product 16";"Cleaning";"2009-10-24";36.06;"S980";133.14
"O861642";"C00441";"P0003";5;29.4;"2006-07-25";"Delayed";"Bank transfer";"South";0.1;"sean43@steele.com";"";"Female";"Bronze";"Cleaning Product 85";"Cleaning";"2015-07-24";7.92;"S745";132.3
"O832170";"C00441";"P0006";4;18.91;"2006-07-25";"Delivered";"Paypal";"South";0.2;"sean43@steele.com";"";"Female";"Bronze";"Cleaning Product 16";"Cleaning";"2009-10-24";36.06;"S980";60.51
"O515257";"C00441";"P0013";3;11.13;"2006-07-25";"Delayed";"Credit card";"West";0.0;"sean43@steele.com";"";"Female";"Bronze";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";33.39
"O486175";"C00441";"P0026";1;48.56;"2006-07-25";"Delivered";"Bank transfer";"Central";0.1;"sean43@steele.com";"";"Female";"Bronze";"Storage Product 50";"Storage";"2008-02-25";27.06;"S952";43.7
"O550174";"C00442";"P0007";3;20.26;"2006-07-25";"Delivered";"Credit card";"North";0.2;"williamssamuel@costa-wilkerson.info";"2013-06-25";"Male";"Bronze";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";48.62
"O176458";"C00442";"P0014";4;44.81;"2006-07-25";"Delivered";"Paypal";"Central";0.1;"williamssamuel@costa-wilkerson.info";"2013-06-25";"Male";"Bronze";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";161.32
"O752761";"C00443";"P0009";4;9.39;"2006-07-25";"Delayed";"Credit card";"West";0.05;"amy17@hotmail.com";"2015-03-25";"Female";"Silver";"Outdoors Product 13";"Outdoors";"2018-04-25";8.0;"S695";35.68
"O937652";"C00443";"P0008";1;42.11;"2006-07-25";"Delivered";"Credit card";"West";0.1;"amy17@hotmail.com";"2015-03-25";"Female";"Silver";"Storage Product 47";"Storage";"2029-08-24";31.96;"S788";37.9
"O799081";"C00443";"P0008";4;47.21;"2006-07-25";"Cancelled";"Credit card";"Central";0.05;"amy17@hotmail.com";"2015-03-25";"Female";"Silver";"Storage Product 47";"Storage";"2029-08-24";31.96;"S788";179.4
"O158221";"C00443";"P0017";5;21.31;"2006-07-25";"Cancelled";"Credit card";"South";0.0;"amy17@hotmail.com";"2015-03-25";"Female";"Silver";"Personal Care Product 11";"Personal Care";"2016-12-24";16.46;"S594";106.55
"O238898";"C00445";"P0014";5;22.13;"2006-07-25";"Delivered";"Credit card";"South";0.15;"george62@jones.com";"2021-02-25";"Male";"Sllver";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";94.05
"O886467";"C00445";"P0027";5;35.87;"2006-07-25";"Delivered";"Credit card";"North";0.1;"george62@jones.com";"2021-02-25";"Male";"Sllver";"Outdoors Product 55";"Outdoors";"2021-09-24";23.05;"S127";161.42
"O494343";"C00445";"P0012";5;44.15;"2006-07-25";"Delivered";"Credit card";"South";0.05;"george62@jones.com";"2021-02-25";"Male";"Sllver";"Cleaning Product 29";"Cleaning";"2019-04-25";14.67;"S481";209.71
"O435948";"C00446";"P0014";2;40.72;"2006-07-25";"Delivered";"Paypal";"North";0.2;"reynoldsdesiree@hotmail.com";"2016-06-25";"Other";"Silver";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";65.15
